#Position, Average length of game, gold per minute

Top, Irelia, 36, 492, 492, 514, 749, 1132, 1422, 1746, 2073, 2376, 2694, 3025, 3367, 3701, 4072, 4420, 4772, 5155, 5542, 5906, 6297, 6677, 7067, 7466, 7876, 8283, 8697, 9092, 9524, 9920, 10298, 10668, 11037, 11483, 11857, 12202, 12605, 13035, 13347, 13670, 13996, 14292, 14748, 15271, 15767, 16263, 16596, 17265, 17580, 17781, 18049, 18547, 18920, 19509, 19984, 20847, 21548, 21677, 22124, 22404, 22574, 22864, 23073, 23471, 23944, 24250, 24668, 24958, 25230, 23908, 24350, 26667, 27012, 27650, 27904, 28395, 28986, 29178, 29485, 30014, 30598, 30903
Top, Gnar, 37, 492, 493, 522, 788, 1112, 1421, 1730, 2047, 2371, 2696, 3039, 3385, 3726, 4098, 4477, 4848, 5233, 5620, 5990, 6373, 6756, 7137, 7528, 7924, 8326, 8724, 9123, 9487, 9873, 10252, 10633, 10990, 11357, 11706, 12064, 12394, 12765, 13161, 13527, 13924, 14265, 14621, 14963, 15323, 15643, 15994, 16362, 16565, 16909, 17272, 17554, 17794, 18051, 18323, 18619, 18827, 18980, 19113, 19417, 19595, 19800, 19969, 20488, 20607, 21613, 21834, 22042, 22287, 23412, 23622, 24026, 24379, 24305, 24693, 24880, 25042, 25427, 25600, 25908, 26323, 26625, 28166, 28907, 29106, 29435, 29948, 30438, 30625, 30748, 31039, 31243, 31389, 31595, 31992, 32208
Top, Renekton, 36, 498, 499, 517, 832, 1176, 1528, 1843, 2206, 2573, 2928, 3318, 3707, 4078, 4483, 4885, 5276, 5687, 6103, 6510, 6915, 7333, 7714, 8135, 8565, 8993, 9405, 9806, 10259, 10638, 11046, 11459, 11833, 12253, 12619, 12975, 13406, 13781, 14152, 14563, 14928, 15339, 15747, 16155, 16406, 16816, 17319, 17716, 18078, 18520, 18891, 19239, 19605, 19972, 20321, 20763, 20999, 21258, 21746, 21621, 24312, 24742, 25314, 25542, 25920, 26587, 27477
Top, Sion, 37, 483, 484, 526, 775, 1070, 1365, 1658, 1950, 2274, 2552, 2886, 3218, 3531, 3874, 4219, 4561, 4917, 5274, 5601, 5963, 6331, 6675, 7048, 7414, 7786, 8096, 8426, 8813, 9195, 9550, 9883, 10133, 10409, 10750, 11051, 11424, 11771, 12144, 12387, 12817, 13105, 13548, 13827, 14426, 14482, 14971, 15453, 16147, 16471, 16602, 18434, 18820, 19114, 19299, 19468, 19636, 20401, 20573, 20819, 21304, 21501, 21701, 22072, 23255
Top, Kassadin, 37, 478, 478, 528, 731, 1003, 1267, 1564, 1854, 2156, 2439, 2786, 3112, 3469, 3848, 4188, 4521, 4875, 5200, 5559, 5972, 6337, 6696, 7043, 7334, 7739, 8127, 8471, 8800, 9209, 9555, 9940, 10330, 10843, 11146, 11528, 11527, 11903, 12295, 12706, 12881, 13391, 13616, 13592, 14166, 14496, 14933, 14750, 15274, 15596, 16279, 16565, 17246, 17921, 18556, 17457, 17613
Top, Rumble, 37, 490, 490, 523, 794, 1109, 1427, 1739, 2057, 2380, 2702, 3042, 3379, 3725, 4083, 4446, 4798, 5177, 5542, 5905, 6277, 6646, 6997, 7372, 7746, 8122, 8491, 8855, 9222, 9575, 9949, 10301, 10638, 11019, 11395, 11742, 12081, 12461, 12835, 13246, 13622, 13947, 14259, 14666, 15007, 15435, 15720, 16030, 16424, 16847, 17090, 17388, 17678, 18195, 18284, 18679, 18832, 19346, 19624, 19916, 20193, 20762, 21100, 20573, 20300, 20472, 20721, 20955, 21290, 21588, 21764, 22084, 19105
Top, Lulu, 37, 484, 484, 523, 761, 1041, 1335, 1624, 1927, 2246, 2553, 2873, 3182, 3497, 3850, 4196, 4537, 4904, 5246, 5610, 5952, 6303, 6647, 6992, 7314, 7656, 8034, 8388, 8715, 9051, 9373, 9736, 10092, 10412, 10749, 11039, 11442, 11699, 12093, 12455, 12803, 13159, 13465, 13791, 14134, 14397, 14719, 14892, 14939, 15153, 15547, 15925, 15873, 16343, 16598, 16893, 18148, 18528, 18785, 18714, 20641, 21569, 21631
Top, Jax, 35, 496, 499, 515, 781, 1132, 1460, 1783, 2109, 2427, 2750, 3110, 3461, 3801, 4172, 4527, 4905, 5307, 5702, 6085, 6505, 6915, 7335, 7786, 8240, 8701, 9171, 9629, 10053, 10527, 10954, 11463, 11948, 12364, 12766, 13218, 13645, 13945, 14445, 14871, 15279, 15790, 16425, 16593, 16941, 17322, 17567, 18186, 18854, 19535, 19852, 20197, 19645, 19560, 19865, 20238, 20644, 21724, 22228, 22696, 23075, 23204, 23812, 23974, 24311, 24440, 25242
Top, Maokai, 37, 490, 490, 523, 779, 1100, 1399, 1701, 2024, 2342, 2652, 2992, 3327, 3656, 4012, 4363, 4711, 5075, 5435, 5788, 6148, 6505, 6854, 7213, 7563, 7923, 8280, 8634, 8984, 9314, 9677, 10020, 10363, 10688, 11002, 11316, 11666, 11960, 12289, 12637, 12943, 13291, 13611, 13905, 14276, 14661, 14966, 15298, 15599, 15894, 16126, 16353, 16613, 16898, 17127, 17533, 17720, 18057, 18353, 18715, 19049, 19573, 19366, 19736, 19901, 20064, 20552, 21346, 21665, 22243, 21928, 22211, 22761, 22342, 22692, 22928, 23272, 23386, 23523, 23757, 23917, 24000
Top, Lissandra, 37, 488, 488, 519, 770, 1081, 1374, 1674, 1981, 2283, 2603, 2942, 3276, 3605, 3954, 4306, 4671, 5034, 5415, 5784, 6156, 6544, 6903, 7314, 7737, 8115, 8503, 8895, 9290, 9627, 9994, 10345, 10712, 11035, 11387, 11784, 12142, 12496, 12926, 13470, 13862, 14272, 14659, 15074, 15498, 15705, 16090, 16670, 17000, 17184, 17723, 17834, 18170, 18586, 19042, 20013, 19857, 21067, 21417, 21351, 21860, 22172, 22590, 23080, 23341, 23654, 25968, 26135, 26788, 27263, 27658, 28046, 28389, 28873, 29390
